npf,nome,nome_sessao,quarto_jg,vel_max,dist_total,sprints,zv1,zv2,zv3,zv4,zv5,dcel1,dcel2,dcel3,dcel4,acel1,acel2,acel3,acel4,fc1,fc2,fc3,fc4,fc5,trimp,temp
723467,Ricardo Fischer,25.12.05_Unico,2,26.1,965,1,338,276,250,51,6,42,63,18,4,45,59,22,0,4,12,3,2,5,75,25/26
703343,Winicius Braga,25.12.05_Unico,2,24.8,852,1,332,352,94,26,3,53,85,17,7,47,91,19,0,9,4,3,7,4,77,25/26
709501,Yuri Neptune,25.12.05_Unico,2,24.4,824,2,264,256,186,67,3,36,74,25,5,37,83,22,0,8,3,4,6,2,59,25/26
692169,Alexandre Paranhos,25.12.05_Unico,3,25.9,824,2,255,327,134,55,10,51,71,17,4,24,84,20,0,6,2,1,4,7,61,25/26
713851,Danilo Fuzaro,25.12.05_Unico,3,26.2,1074,4,388,327,183,84,33,54,91,23,5,53,92,25,2,1,5,1,6,7,72,25/26
723563,Darrell Davis,25.12.05_Unico,3,4.3,7,0,2,0,0,0,0,4,4,0,0,4,4,0,0,0,0,0,0,0,0,25/26
723898,Erik McCree,25.12.05_Unico,3,26.1,1026,5,299,399,162,85,45,52,78,18,5,54,74,15,1,5,5,3,4,1,44,25/26
723896,Jordan Williams,25.12.05_Unico,3,24.2,697,1,285,258,76,42,2,34,56,17,5,30,64,15,0,7,1,1,4,5,58,25/26
719433,Juan Arengo,25.12.05_Unico,3,26.0,882,2,372,247,136,55,14,54,77,16,5,65,60,21,0,4,4,2,3,6,58,25/26
712072,Lucas Rodriguez,25.12.05_Unico,3,26.1,763,4,176,294,177,67,21,43,57,12,8,43,49,22,1,9,2,1,3,2,43,25/26
723475,Rafael Rachel,25.12.05_Unico,3,26.0,667,2,206,253,94,71,18,34,55,15,3,23,53,18,1,9,5,3,2,1,38,25/26
723467,Ricardo Fischer,25.12.05_Unico,3,24.9,1077,1,324,439,221,58,3,50,72,19,5,47,58,25,0,5,3,1,3,9,69,25/26
703343,Winicius Braga,25.12.05_Unico,3,21.3,658,0,245,252,104,25,0,46,58,15,4,37,65,19,0,2,1,1,3,3,37,25/26
709501,Yuri Neptune,25.12.05_Unico,3,24.5,588,1,151,196,161,56,2,21,52,10,3,22,44,16,0,1,1,2,2,1,22,25/26
692169,Alexandre Paranhos,25.12.05_Unico,4,24.9,1318,1,558,541,118,18,6,75,124,22,7,83,128,23,0,3,6,5,6,6,83,25/26
713851,Danilo Fuzaro,25.12.05_Unico,4,16.6,219,0,160,19,8,0,0,14,39,3,1,23,31,4,0,4,9,2,2,4,57,25/26
723563,Darrell Davis,25.12.05_Unico,4,6.8,95,0,69,11,0,0,0,8,19,0,0,10,19,0,0,0,0,0,0,0,0,25/26
723898,Erik McCree,25.12.05_Unico,4,24.1,1229,1,558,478,85,36,1,78,119,30,3,83,131,19,0,5,9,7,4,1,65,25/26
723896,Jordan Williams,25.12.05_Unico,4,20.9,632,0,323,212,36,9,0,37,73,20,1,45,83,8,0,12,5,3,6,2,65,25/26
719433,Juan Arengo,25.12.05_Unico,4,24.1,1775,1,794,624,192,69,1,118,129,36,10,97,138,38,0,0,4,6,8,13,122,25/26
712072,Lucas Rodriguez,25.12.05_Unico,4,26.2,1689,4,633,556,263,99,30,94,163,41,13,105,160,36,2,1,5,5,8,9,103,25/26
723475,Rafael Rachel,25.12.05_Unico,4,25.1,715,1,339,260,58,9,5,39,82,13,2,40,83,11,0,13,10,4,2,2,64,25/26
723467,Ricardo Fischer,25.12.05_Unico,4,22.8,381,0,214,80,34,16,0,40,33,2,4,40,27,6,0,13,14,1,0,2,55,25/26
703343,Winicius Braga,25.12.05_Unico,4,18.5,301,0,144,117,16,2,0,20,38,6,0,16,42,5,0,21,1,1,2,1,38,25/26
709501,Yuri Neptune,25.12.05_Unico,4,20.3,1226,0,511,404,226,22,0,59,113,25,2,61,92,30,0,11,6,4,7,2,77,25/26
713851,Danilo Fuzaro,25.12.18_Botafogo,1,26.0,884,3,213,392,157,69,26,48,51,23,4,36,59,21,0,1,6,3,2,1,35,25/26
723563,Darrell Davis,25.12.18_Botafogo,1,24.3,466,1,130,177,115,21,4,20,33,14,3,17,35,11,0,9,1,1,2,2,30,25/26
723898,Erik McCree,25.12.18_Botafogo,1,23.0,784,0,248,395,101,11,0,45,71,15,1,34,70,19,0,4,2,3,3,1,35,25/26
713017,Fernando Fernandes,25.12.18_Botafogo,1,26.1,382,2,120,111,69,36,28,22,30,8,4,24,24,14,0,4,0,2,1,1,18,25/26
723896,Jordan Williams,25.12.18_Botafogo,1,20.7,888,0,262,450,133,7,0,48,61,19,6,43,65,21,0,3,0,2,7,3,49,25/26
712072,Lucas Rodriguez,25.12.18_Botafogo,1,26.9,1068,5,235,457,205,83,62,51,57,16,10,35,67,24,0,1,4,1,2,5,48,25/26
723475,Rafael Rachel,25.12.18_Botafogo,1,25.5,488,1,153,175,100,33,6,20,46,8,2,16,50,6,0,5,4,2,4,1,36,25/26
703342,Vinci Oliveira,25.12.18_Botafogo,1,18.9,332,0,111,149,55,4,0,16,33,9,2,14,40,7,0,4,2,2,1,1,22,25/26
703343,Winicius Braga,25.12.18_Botafogo,1,22.7,911,0,317,497,54,7,0,68,77,18,4,39,89,19,0,1,4,2,3,4,44,25/26
709501,Yuri Neptune,25.12.18_Botafogo,1,26.4,515,1,153,182,120,27,9,13,45,9,5,21,38,13,1,8,2,1,2,1,24,25/26
713851,Danilo Fuzaro,25.12.18_Botafogo,2,26.0,1291,4,516,380,219,110,13,58,90,31,14,46,102,35,2,1,5,6,6,5,82,25/26
723563,Darrell Davis,25.12.18_Botafogo,2,25.5,718,1,205,270,169,39,6,31,60,11,4,38,54,17,0,6,9,4,1,1,49,25/26
723898,Erik McCree,25.12.18_Botafogo,2,21.2,886,0,388,315,94,42,0,47,75,18,1,50,80,13,0,11,5,4,6,0,55,25/26
713017,Fernando Fernandes,25.12.18_Botafogo,2,29.4,614,5,205,161,94,52,71,27,42,11,9,31,34,17,2,15,3,1,3,3,48,25/26
723896,Jordan Williams,25.12.18_Botafogo,2,26.0,887,2,351,330,102,45,11,44,69,20,4,44,77,18,0,4,5,4,4,2,53,25/26
712072,Lucas Rodriguez,25.12.18_Botafogo,2,26.4,1207,4,398,401,248,76,37,56,81,23,6,57,90,19,1,1,9,5,5,3,71,25/26
723475,Rafael Rachel,25.12.18_Botafogo,2,23.0,755,0,199,310,137,84,0,31,68,12,4,33,57,20,0,11,5,2,5,3,59,25/26
703342,Vinci Oliveira,25.12.18_Botafogo,2,26.0,528,2,153,201,103,36,17,21,39,13,4,20,42,14,0,9,10,1,1,4,58,25/26
703343,Winicius Braga,25.12.18_Botafogo,2,22.6,1156,0,474,504,113,23,0,52,94,23,5,55,95,22,0,5,6,4,6,5,77,25/26
709501,Yuri Neptune,25.12.18_Botafogo,2,26.0,691,2,210,227,148,67,7,33,62,16,0,34,56,16,0,11,7,3,2,2,52,25/26
713851,Danilo Fuzaro,25.12.18_Botafogo,3,26.7,1032,1,439,326,173,36,7,49,91,18,8,62,82,22,0,3,3,4,6,3,59,25/26
723563,Darrell Davis,25.12.18_Botafogo,3,25.8,893,2,249,363,170,59,19,39,66,27,8,43,67,28,1,8,3,3,3,4,48,25/26
723898,Erik McCree,25.12.18_Botafogo,3,23.2,1107,0,450,431,140,34,0,63,80,29,6,58,94,21,0,4,5,6,6,1,61,25/26
713017,Fernando Fernandes,25.12.18_Botafogo,3,26.0,705,1,255,218,166,35,11,27,44,14,7,28,38,20,0,9,1,2,1,2,31,25/26
723896,Jordan Williams,25.12.18_Botafogo,3,22.5,721,0,260,330,82,12,0,56,52,18,3,45,53,20,0,3,4,3,5,1,43,25/26
712072,Lucas Rodriguez,25.12.18_Botafogo,3,26.7,870,4,308,233,188,67,42,31,70,17,8,29,63,24,1,3,6,5,2,2,48,25/26
723475,Rafael Rachel,25.12.18_Botafogo,3,19.2,509,0,201,207,65,8,0,39,49,5,4,32,59,6,0,13,2,2,5,0,42,25/26
703342,Vinci Oliveira,25.12.18_Botafogo,3,6.6,12,0,8,1,0,0,0,2,6,0,0,3,5,0,0,20,1,0,0,0,21,25/26
703343,Winicius Braga,25.12.18_Botafogo,3,20.8,742,0,297,295,104,11,0,33,62,22,1,34,78,13,0,0,5,2,4,1,37,25/26
709501,Yuri Neptune,25.12.18_Botafogo,3,23.0,764,0,258,216,195,58,0,28,68,19,2,28,73,16,1,11,4,3,2,2,44,25/26
713851,Danilo Fuzaro,25.12.18_Botafogo,4,20.1,177,0,86,44,20,7,0,18,16,4,1,25,11,4,0,16,5,1,1,1,40,25/26
723563,Darrell Davis,25.12.18_Botafogo,4,6.8,48,0,33,3,0,0,0,8,13,0,0,13,12,0,0,10,12,3,0,0,42,25/26
723898,Erik McCree,25.12.18_Botafogo,4,7.8,60,0,42,4,0,0,0,4,21,1,0,5,22,0,0,15,2,0,0,0,20,25/26
713017,Fernando Fernandes,25.12.18_Botafogo,4,17.8,171,0,99,15,28,0,0,19,30,1,0,24,33,1,0,11,4,0,0,1,26,25/26
723896,Jordan Williams,25.12.18_Botafogo,4,26.3,1109,1,448,397,156,45,15,51,87,18,11,46,90,26,0,3,5,7,5,3,72,25/26
712072,Lucas Rodriguez,25.12.18_Botafogo,4,26.6,1192,4,480,429,131,38,52,65,105,22,9,76,109,22,1,1,6,6,6,4,74,25/26
723475,Rafael Rachel,25.12.18_Botafogo,4,20.5,1027,0,421,355,152,44,0,59,96,24,2,51,110,13,1,1,10,7,7,0,70,25/26
703342,Vinci Oliveira,25.12.18_Botafogo,4,6.5,54,0,37,1,0,0,0,5,30,0,0,5,29,2,0,19,0,0,0,0,19,25/26
703343,Winicius Braga,25.12.18_Botafogo,4,21.5,1034,0,472,381,80,45,0,55,103,27,6,54,111,21,0,1,6,7,7,4,81,25/26
709501,Yuri Neptune,25.12.18_Botafogo,4,24.6,1196,1,416,448,211,59,2,64,95,23,8,57,96,31,0,1,4,8,7,4,81,25/26
692169,Alexandre Paranhos,25.12.21_Vasco,1,23.8,741,0,224,328,113,42,0,44,55,21,4,41,57,23,0,2,2,2,4,2,39,25/26
713851,Danilo Fuzaro,25.12.21_Vasco,1,23.1,700,0,200,297,147,30,0,40,47,18,5,30,49,17,1,7,2,2,3,3,42,25/26
723898,Erik McCree,25.12.21_Vasco,1,26.4,931,3,247,439,157,34,28,45,62,18,5,42,60,27,0,4,2,3,3,2,39,25/26
713017,Fernando Fernandes,25.12.21_Vasco,1,6.6,30,0,20,1,0,0,0,1,17,0,0,2,17,0,0,1,2,1,2,6,48,25/26
723896,Jordan Williams,25.12.21_Vasco,1,22.7,847,0,292,315,178,33,0,34,60,21,6,49,56,23,0,5,2,1,5,3,49,25/26
712072,Lucas Rodriguez,25.12.21_Vasco,1,26.6,904,4,170,353,212,107,44,34,49,26,5,28,54,20,1,5,3,1,2,6,50,25/26
723475,Rafael Rachel,25.12.21_Vasco,1,24.0,619,0,180,251,139,22,0,35,48,17,0,25,58,11,0,5,1,2,4,0,28,25/26
723467,Ricardo Fischer,25.12.21_Vasco,1,23.0,744,0,265,248,167,25,0,40,58,16,5,57,55,16,0,5,1,1,3,4,40,25/26
724919,Tim Frazier,25.12.21_Vasco,1,21.1,586,0,228,203,118,12,0,32,34,9,5,29,46,11,0,9,2,1,4,1,37,25/26
703342,Vinci Oliveira,25.12.21_Vasco,1,4.7,7,0,4,0,0,0,0,3,4,0,0,3,4,0,0,1,1,0,0,0,4,25/26
703343,Winicius Braga,25.12.21_Vasco,1,23.4,665,0,208,321,86,33,0,27,37,17,5,28,54,11,0,6,2,1,5,0,36,25/26
709501,Yuri Neptune,25.12.21_Vasco,1,23.5,744,0,223,269,196,27,0,39,59,21,1,38,55,22,0,3,3,3,3,1,36,25/26
692169,Alexandre Paranhos,25.12.21_Vasco,2,24.0,370,0,128,164,36,25,0,20,22,11,4,18,34,11,0,5,3,2,1,2,32,25/26
713851,Danilo Fuzaro,25.12.21_Vasco,2,22.0,1204,0,424,436,214,76,0,65,97,24,6,61,81,35,0,5,2,3,4,4,52,25/26
723898,Erik McCree,25.12.21_Vasco,2,25.8,1197,2,489,453,151,47,4,61,98,21,7,49,105,21,0,3,8,4,3,2,51,25/26
713017,Fernando Fernandes,25.12.21_Vasco,2,6.0,79,0,61,0,0,0,0,7,26,0,0,12,23,0,0,3,1,1,1,4,33,25/26
723896,Jordan Williams,25.12.21_Vasco,2,20.3,812,0,359,298,94,18,0,39,66,28,1,41,78,15,0,6,2,3,7,2,58,25/26
712072,Lucas Rodriguez,25.12.21_Vasco,2,26.0,1109,5,261,445,227,102,39,37,82,26,12,52,70,38,0,8,5,2,4,5,67,25/26
723475,Rafael Rachel,25.12.21_Vasco,2,22.1,1183,0,478,469,158,31,0,71,98,27,3,61,109,23,0,7,6,5,6,0,60,25/26
723467,Ricardo Fischer,25.12.21_Vasco,2,19.1,435,0,204,139,59,3,0,26,38,7,1,31,37,5,0,13,3,2,3,1,39,25/26
724919,Tim Frazier,25.12.21_Vasco,2,23.7,409,0,201,132,38,12,0,26,32,8,1,38,25,8,0,4,16,1,1,3,57,25/26
703342,Vinci Oliveira,25.12.21_Vasco,2,6.9,68,0,47,7,0,0,0,4,26,1,0,5,28,1,0,1,0,0,0,0,2,25/26
703343,Winicius Braga,25.12.21_Vasco,2,21.2,1250,0,450,579,146,24,0,63,102,30,5,71,98,31,0,5,4,5,8,2,69,25/26
709501,Yuri Neptune,25.12.21_Vasco,2,22.6,435,0,195,120,65,17,0,27,64,8,1,29,62,6,0,16,5,1,1,1,38,25/26
692169,Alexandre Paranhos,25.12.21_Vasco,3,20.3,647,0,241,257,88,21,0,37,57,16,3,46,69,13,0,2,2,3,2,1,27,25/26
713851,Danilo Fuzaro,25.12.21_Vasco,3,25.8,838,2,308,354,98,29,6,45,78,22,4,64,83,12,1,3,3,4,2,1,39,25/26
723898,Erik McCree,25.12.21_Vasco,3,20.8,964,0,374,473,56,16,0,63,71,21,2,51,75,19,0,3,4,6,2,0,35,25/26
713017,Fernando Fernandes,25.12.21_Vasco,3,5.4,49,0,36,0,0,0,0,4,20,0,0,3,22,0,0,2,2,1,2,1,21,25/26
723896,Jordan Williams,25.12.21_Vasco,3,20.7,778,0,273,358,84,26,0,44,69,18,3,44,72,15,0,5,3,4,5,0,43,25/26
712072,Lucas Rodriguez,25.12.21_Vasco,3,26.5,829,4,168,331,182,87,39,32,50,21,12,22,56,28,0,9,5,2,3,4,58,25/26
723475,Rafael Rachel,25.12.21_Vasco,3,23.4,561,0,230,197,83,19,0,43,52,4,4,41,54,5,0,7,1,4,2,0,31,25/26
723467,Ricardo Fischer,25.12.21_Vasco,3,22.3,549,0,245,163,75,37,0,37,45,6,4,35,44,11,0,9,2,2,3,2,41,25/26
724919,Tim Frazier,25.12.21_Vasco,3,26.2,1003,3,461,328,112,36,19,55,63,21,8,66,74,19,0,1,9,4,5,1,55,25/26
703342,Vinci Oliveira,25.12.21_Vasco,3,5.8,16,0,12,0,0,0,0,1,9,0,0,4,9,0,0,2,3,4,5,3,58,25/26
703343,Winicius Braga,25.12.21_Vasco,3,21.5,884,0,289,447,80,30,0,40,98,16,2,46,82,16,0,5,2,3,6,2,50,25/26
709501,Yuri Neptune,25.12.21_Vasco,3,26.0,732,2,282,249,116,41,8,36,72,12,3,33,65,21,0,7,2,2,4,0,33,25/26
692169,Alexandre Paranhos,25.12.21_Vasco,4,22.6,579,0,217,234,58,34,0,25,57,9,6,33,53,9,0,3,3,3,2,2,37,25/26
713851,Danilo Fuzaro,25.12.21_Vasco,4,26.0,923,2,344,294,153,54,18,70,93,25,3,64,83,24,0,3,7,4,4,2,55,25/26
723898,Erik McCree,25.12.21_Vasco,4,25.6,945,1,341,368,132,48,6,50,80,20,8,52,97,16,0,3,4,3,1,0,25,25/26
713017,Fernando Fernandes,25.12.21_Vasco,4,25.7,387,1,204,89,35,14,4,23,52,7,0,31,46,5,0,4,3,3,1,1,27,25/26
723896,Jordan Williams,25.12.21_Vasco,4,19.8,891,0,398,360,85,5,0,49,81,9,1,48,76,9,0,7,4,2,4,4,57,25/26
712072,Lucas Rodriguez,25.12.21_Vasco,4,24.8,1257,1,382,506,226,88,3,60,98,38,3,67,115,23,0,4,8,4,5,6,85,25/26
723475,Rafael Rachel,25.12.21_Vasco,4,25.9,580,1,224,213,73,37,5,36,52,7,1,34,54,5,1,14,1,3,3,0,38,25/26
723467,Ricardo Fischer,25.12.21_Vasco,4,22.9,553,0,235,185,70,26,0,38,47,14,1,44,46,10,0,12,1,2,3,3,44,25/26
724919,Tim Frazier,25.12.21_Vasco,4,21.2,492,0,200,148,94,18,0,44,26,16,3,38,31,9,0,10,11,1,0,0,36,25/26
703342,Vinci Oliveira,25.12.21_Vasco,4,19.5,321,0,180,72,32,9,0,14,51,9,0,17,56,5,0,2,5,5,3,2,52,25/26
703343,Winicius Braga,25.12.21_Vasco,4,18.4,862,0,332,394,94,1,0,43,83,21,2,34,103,11,0,7,4,2,3,1,35,25/26
709501,Yuri Neptune,25.12.21_Vasco,4,26.1,806,1,358,270,109,14,15,41,70,17,4,44,63,17,0,13,3,2,1,3,44,25/26
692169,Alexandre Paranhos,25.12.23_Flamengo,1,12.9,93,0,54,30,2,0,0,10,11,2,0,11,10,2,0,1,2,2,3,2,34,25/26
713851,Danilo Fuzaro,25.12.23_Flamengo,1,26.4,1105,4,312,437,193,106,23,60,73,23,8,62,70,26,1,0,0,1,3,9,60,25/26
723898,Erik McCree,25.12.23_Flamengo,1,20.5,1038,0,298,511,162,27,0,57,69,27,6,61,84,21,0,0,1,2,6,3,48,25/26
713017,Fernando Fernandes,25.12.23_Flamengo,1,12.8,60,0,35,11,3,0,0,2,20,3,0,6,24,0,0,1,2,1,1,0,14,25/26
723896,Jordan Williams,25.12.23_Flamengo,1,17.4,920,0,257,508,122,0,0,51,63,24,2,39,74,22,0,0,0,2,5,6,55,25/26
719433,Juan Arengo,25.12.23_Flamengo,1,16.1,91,0,41,30,7,0,0,8,15,3,1,8,19,1,0,5,6,2,0,0,22,25/26
712072,Lucas Rodriguez,25.12.23_Flamengo,1,27.6,1334,6,271,536,326,124,49,63,60,37,11,50,79,36,0,0,0,1,2,10,60,25/26
723475,Rafael Rachel,25.12.23_Flamengo,1,8.6,79,0,51,19,0,0,0,6,16,1,0,9,17,0,0,3,9,1,0,0,23,25/26
723467,Ricardo Fischer,25.12.23_Flamengo,1,4.1,8,0,5,0,0,0,0,2,1,0,0,3,0,0,0,11,0,0,0,0,12,25/26
724919,Tim Frazier,25.12.23_Flamengo,1,17.2,116,0,74,24,6,0,0,11,8,3,0,12,9,2,0,0,9,3,0,0,30,25/26
703343,Winicius Braga,25.12.23_Flamengo,1,19.8,992,0,308,514,123,10,0,55,82,26,2,65,86,21,0,0,1,2,2,8,55,25/26
709501,Yuri Neptune,25.12.23_Flamengo,1,7.5,31,0,19,5,0,0,0,3,11,0,0,3,13,0,0,3,0,0,0,0,3,25/26
692169,Alexandre Paranhos,25.12.23_Flamengo,2,26.2,805,1,246,353,109,40,11,57,82,24,1,43,100,18,1,2,5,3,4,6,70,25/26
713851,Danilo Fuzaro,25.12.23_Flamengo,2,27.0,811,1,326,226,130,60,19,52,68,15,5,44,65,17,1,0,11,8,6,3,87,25/26
723898,Erik McCree,25.12.23_Flamengo,2,24.9,800,1,368,325,50,9,4,47,69,20,3,47,86,14,0,14,6,6,3,0,53,25/26
713017,Fernando Fernandes,25.12.23_Flamengo,2,7.9,98,0,67,5,0,0,0,11,38,1,0,13,37,0,0,0,1,5,7,5,72,25/26
723896,Jordan Williams,25.12.23_Flamengo,2,19.1,438,0,152,208,47,3,0,29,47,5,1,31,34,9,0,21,3,1,2,2,48,25/26
719433,Juan Arengo,25.12.23_Flamengo,2,26.3,1694,3,574,661,315,61,20,82,114,35,12,76,105,45,0,1,3,6,7,12,111,25/26
712072,Lucas Rodriguez,25.12.23_Flamengo,2,25.9,768,2,240,296,142,44,11,52,59,11,5,43,64,15,0,4,16,3,3,3,70,25/26
723475,Rafael Rachel,25.12.23_Flamengo,2,21.0,1164,0,381,460,241,36,0,59,99,23,7,46,105,24,1,9,6,4,8,3,75,25/26
723467,Ricardo Fischer,25.12.23_Flamengo,2,15.3,102,0,70,10,5,0,0,11,9,1,0,18,6,0,0,9,1,0,0,0,10,25/26
724919,Tim Frazier,25.12.23_Flamengo,2,26.0,975,1,418,362,89,39,13,73,71,14,2,60,67,19,0,3,12,2,3,9,86,25/26
703343,Winicius Braga,25.12.23_Flamengo,2,26.3,754,1,336,274,101,4,9,26,69,16,4,30,61,23,0,15,5,3,4,1,57,25/26
709501,Yuri Neptune,25.12.23_Flamengo,2,27.0,807,3,283,238,153,56,32,43,87,18,4,40,71,25,1,7,2,3,5,1,44,25/26
692169,Alexandre Paranhos,25.12.23_Flamengo,3,22.0,565,0,205,234,77,19,0,30,52,16,4,33,60,14,0,2,5,4,2,3,46,25/26
713851,Danilo Fuzaro,25.12.23_Flamengo,3,25.9,947,1,345,347,182,18,4,61,95,18,5,46,91,18,0,0,5,3,6,7,79,25/26
723898,Erik McCree,25.12.23_Flamengo,3,22.3,1010,0,382,442,121,16,0,65,97,15,3,63,96,17,0,4,3,8,5,0,55,25/26
713017,Fernando Fernandes,25.12.23_Flamengo,3,6.5,69,0,47,3,0,0,0,8,32,1,0,11,33,0,0,1,1,1,1,0,8,25/26
723896,Jordan Williams,25.12.23_Flamengo,3,22.6,1251,0,409,585,147,48,0,71,114,31,11,71,116,34,0,0,3,3,6,9,85,25/26
719433,Juan Arengo,25.12.23_Flamengo,3,25.9,622,1,228,191,120,32,7,32,68,14,3,31,72,14,0,1,14,1,2,3,56,25/26
712072,Lucas Rodriguez,25.12.23_Flamengo,3,26.0,1059,1,326,341,258,91,5,56,70,28,5,48,73,23,0,1,7,3,4,6,72,25/26
723475,Rafael Rachel,25.12.23_Flamengo,3,24.0,465,0,150,142,86,66,0,25,38,11,1,21,48,8,0,14,3,1,2,2,37,25/26
723467,Ricardo Fischer,25.12.23_Flamengo,3,24.7,652,1,242,222,136,17,3,39,45,11,5,38,54,12,0,0,2,1,2,4,35,25/26
724919,Tim Frazier,25.12.23_Flamengo,3,4.6,26,0,20,0,0,0,0,5,7,0,0,6,7,0,0,2,19,0,0,0,41,25/26
703343,Winicius Braga,25.12.23_Flamengo,3,21.5,860,0,306,396,60,51,0,56,76,25,4,58,100,17,0,7,3,3,6,3,59,25/26
709501,Yuri Neptune,25.12.23_Flamengo,3,4.8,25,0,13,0,0,0,0,9,11,0,0,9,12,0,0,1,0,0,0,0,1,25/26
692169,Alexandre Paranhos,25.12.23_Flamengo,4,26.6,452,1,150,186,46,33,10,35,45,14,3,32,39,19,1,9,1,1,2,3,39,25/26
713851,Danilo Fuzaro,25.12.23_Flamengo,4,26.5,310,1,107,119,40,8,11,30,35,13,1,16,43,10,0,10,11,1,3,2,54,25/26
723898,Erik McCree,25.12.23_Flamengo,4,22.5,1222,0,495,520,143,9,0,68,111,27,4,67,131,17,0,3,8,8,4,0,59,25/26
713017,Fernando Fernandes,25.12.23_Flamengo,4,11.2,111,0,76,9,0,0,0,11,39,1,1,11,43,1,0,3,1,0,1,0,8,25/26
723896,Jordan Williams,25.12.23_Flamengo,4,24.3,1179,1,485,459,134,36,3,72,95,26,2,68,98,27,0,4,5,4,8,6,87,25/26
719433,Juan Arengo,25.12.23_Flamengo,4,27.2,1745,6,628,573,300,100,55,88,132,42,10,91,129,41,0,0,0,7,9,10,110,25/26
712072,Lucas Rodriguez,25.12.23_Flamengo,4,26.4,549,1,238,153,81,25,17,35,54,14,3,32,62,10,1,6,14,3,3,1,59,25/26
723475,Rafael Rachel,25.12.23_Flamengo,4,26.3,409,1,167,140,38,18,20,22,49,10,0,25,45,9,0,17,4,2,3,0,45,25/26
723467,Ricardo Fischer,25.12.23_Flamengo,4,21.0,546,0,208,169,104,29,0,37,34,14,6,28,40,17,0,16,4,0,1,6,57,25/26
724919,Tim Frazier,25.12.23_Flamengo,4,22.0,777,0,444,207,41,23,0,51,70,8,3,68,55,11,0,8,7,2,5,5,72,25/26
703343,Winicius Braga,25.12.23_Flamengo,4,25.9,1127,1,489,387,176,16,5,53,107,24,8,40,115,31,1,7,2,4,8,4,75,25/26
709501,Yuri Neptune,25.12.23_Flamengo,4,5.4,58,0,41,0,0,0,0,6,27,0,0,9,26,0,0,1,0,0,0,0,3,25/26
692169,Alexandre Paranhos,25.12.27_Fortaleza,1,24.1,946,1,345,400,131,26,2,47,74,20,5,44,82,20,0,1,5,4,6,1,52,25/26
713851,Danilo Fuzaro,25.12.27_Fortaleza,1,25.3,539,1,159,206,120,25,3,29,43,10,5,27,40,17,0,0,11,3,2,4,60,25/26
723898,Erik McCree,25.12.27_Fortaleza,1,21.8,550,0,204,238,70,15,0,31,47,7,0,25,50,7,0,9,2,1,1,2,30,25/26
723896,Jordan Williams,25.12.27_Fortaleza,1,18.2,362,0,162,137,46,3,0,22,25,6,1,24,16,8,0,7,1,1,2,1,28,25/26
719433,Juan Arengo,25.12.27_Fortaleza,1,24.7,945,1,345,305,167,79,2,51,84,21,7,52,81,23,0,2,5,4,4,1,44,25/26
712072,Lucas Rodriguez,25.12.27_Fortaleza,1,25.4,527,1,130,175,121,76,6,19,41,8,5,28,26,20,0,11,3,1,2,1,38,25/26
723475,Rafael Rachel,25.12.27_Fortaleza,1,18.1,851,0,310,361,141,1,0,49,74,20,2,42,72,21,0,5,5,4,6,0,53,25/26
723467,Ricardo Fischer,25.12.27_Fortaleza,1,18.7,872,0,346,324,146,8,0,56,78,12,2,58,58,20,0,3,5,2,3,1,39,25/26
703343,Winicius Braga,25.12.27_Fortaleza,1,18.0,289,0,117,123,39,0,0,12,25,7,1,15,25,7,0,5,4,2,2,1,34,25/26
709501,Yuri Neptune,25.12.27_Fortaleza,1,21.6,960,0,311,364,212,32,0,48,74,20,3,48,65,23,1,3,4,4,4,1,42,25/26
692169,Alexandre Paranhos,25.12.27_Fortaleza,2,20.7,841,0,345,306,124,21,0,44,74,21,6,44,86,23,0,7,5,3,7,3,71,25/26
713851,Danilo Fuzaro,25.12.27_Fortaleza,2,25.0,824,2,248,267,210,56,6,44,64,19,3,31,63,21,1,9,9,5,6,4,88,25/26
723898,Erik McCree,25.12.27_Fortaleza,2,25.5,1382,1,654,506,127,13,4,67,126,29,4,84,131,20,0,5,9,13,6,0,88,25/26
723896,Jordan Williams,25.12.27_Fortaleza,2,23.0,1107,0,467,395,145,38,0,69,82,27,4,62,98,21,1,4,9,6,5,2,67,25/26
719433,Juan Arengo,25.12.27_Fortaleza,2,26.7,1475,7,496,451,227,167,64,73,114,29,6,75,101,32,0,8,9,5,7,4,89,25/26
712072,Lucas Rodriguez,25.12.27_Fortaleza,2,27.4,1593,7,465,549,350,110,58,77,108,33,10,77,111,42,0,8,9,6,8,1,84,25/26
723475,Rafael Rachel,25.12.27_Fortaleza,2,24.2,390,1,140,127,61,35,3,21,43,3,2,25,40,6,0,22,7,1,3,0,52,25/26
723467,Ricardo Fischer,25.12.27_Fortaleza,2,23.6,576,0,256,161,84,32,0,30,64,7,1,40,45,13,0,18,3,2,3,1,50,25/26
703343,Winicius Braga,25.12.27_Fortaleza,2,23.8,746,0,316,268,98,31,0,36,59,18,4,35,67,15,0,16,3,3,4,0,48,25/26
709501,Yuri Neptune,25.12.27_Fortaleza,2,26.1,746,1,315,234,109,38,11,42,58,7,4,45,60,10,0,11,2,4,5,0,45,25/26
692169,Alexandre Paranhos,25.12.27_Fortaleza,3,20.4,805,0,281,354,98,16,0,51,84,16,1,55,84,15,0,8,3,1,4,9,79,25/26
